"filename", "language", "PHP", "JSON", "Markdown", "XML", "YAML", "JavaScript", "CSS", "Batch", "Shell Script", "SQLite", "SCSS", "HTML", "comment", "blank", "total"
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\Equality\IsEqualIgnoringCase.php", "PHP", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 13, 104
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\Equality\IsEqualWithDelta.php", "PHP", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 11, 92
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\Exception\Exception.php", "PHP", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 10, 80
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\Exception\ExceptionCode.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 7, 55
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\Exception\ExceptionMessageIsOrContains.php", "PHP", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 10, 67
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\Exception\ExceptionMessageMatchesRegularExpression.php", "PHP", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 9, 71
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\Filesystem\DirectoryExists.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 5, 51
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\Filesystem\FileExists.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 5, 51
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\Filesystem\IsReadable.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 5, 51
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\Filesystem\IsWritable.php", "PHP", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 5, 51
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\IsAnything.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 5, 52
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\IsIdentical.php", "PHP", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 17, 116
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\JsonMatches.php", "PHP", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 16, 98
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\Math\IsFinite.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 4, 36
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\Math\IsInfinite.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 4, 36
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\Math\IsNan.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 4, 36
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\ObjectEquals.php", "PHP", 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 24, 143
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\Operator\BinaryOperator.php", "PHP", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 24, 133
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\Operator\LogicalAnd.php", "PHP", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 6, 55
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\Operator\LogicalNot.php", "PHP", 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 16, 138
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\Operator\LogicalOr.php", "PHP", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 6, 55
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\Operator\LogicalXor.php", "PHP", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 9, 67
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\Operator\Operator.php", "PHP", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 7, 56
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\Operator\UnaryOperator.php", "PHP", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 24, 129
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\String\IsJson.php", "PHP", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 11, 82
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\String\RegularExpression.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 6, 47
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\String\StringContains.php", "PHP", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 14, 104
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\String\StringEndsWith.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 7, 51
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\String\StringEqualsStringIgnoringLineEndings.php", "PHP", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 7, 58
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\String\StringMatchesFormatDescription.php", "PHP", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 18, 116
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\String\StringStartsWith.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 7, 51
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\Traversable\ArrayHasKey.php", "PHP", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 9, 64
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\Traversable\IsList.php", "PHP", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 9, 69
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\Traversable\TraversableContains.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 7, 55
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\Traversable\TraversableContainsEqual.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 5, 39
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\Traversable\TraversableContainsIdentical.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 5, 38
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\Traversable\TraversableContainsOnly.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 11, 75
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\Type\IsInstanceOf.php", "PHP", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 8, 78
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\Type\IsNull.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 3, 34
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Constraint\Type\IsType.php", "PHP", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 34, 200
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\DataProviderTestSuite.php", "PHP", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 10, 76
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Exception\AssertionFailedError.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 2, 25
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Exception\CodeCoverageException.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 18
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Exception\EmptyStringException.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 18
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Exception\Error.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 2, 25
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Exception\Exception.php", "PHP", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 11, 84
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Exception\ExpectationFailedException.php", "PHP", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 6, 40
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Exception\GeneratorNotSupportedException.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 29
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Exception\Incomplete\IncompleteTest.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 20
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Exception\Incomplete\IncompleteTestError.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 18
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Exception\InvalidArgumentException.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 18
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Exception\InvalidCoversTargetException.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 18
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Exception\InvalidDataProviderException.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 18
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Exception\InvalidDependencyException.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 18
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Exception\NoChildTestSuiteException.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 18
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Exception\ObjectEquals\ActualValueIsNotAnObjectException.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 24
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Exception\ObjectEquals\ComparisonMethodDoesNotAcceptParameterTypeException.php", "PHP", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 31
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Exception\ObjectEquals\ComparisonMethodDoesNotDeclareBoolReturnTypeException.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 30
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Exception\ObjectEquals\ComparisonMethodDoesNotDeclareExactlyOneParameterException.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 30
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Exception\ObjectEquals\ComparisonMethodDoesNotDeclareParameterTypeException.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 30
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Exception\ObjectEquals\ComparisonMethodDoesNotExistException.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 30
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Exception\PhptAssertionFailedError.php", "PHP", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 8, 54
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Exception\ProcessIsolationException.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 18
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Exception\Skipped\SkippedTest.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 20
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Exception\Skipped\SkippedTestSuiteError.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 18
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Exception\Skipped\SkippedWithMessageException.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 18
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Exception\UnknownClassException.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 29
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Exception\UnknownClassOrInterfaceException.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 29
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\Exception\UnknownTypeException.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 29
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\ExecutionOrderDependency.php", "PHP", 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 27, 190
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Api\Api.php", "PHP", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 13, 86
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Api\Method.php", "PHP", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 32
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Api\MockedCloneMethod.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 22
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Api\UnmockedCloneMethod.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 24
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Builder\Identity.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 2, 24
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Builder\InvocationMocker.php", "PHP", 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 51, 280
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Builder\InvocationStubber.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 11, 41
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Builder\MethodNameMatch.php", "PHP", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 3, 25
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Builder\ParametersMatch.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 4, 50
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Builder\Stub.php", "PHP", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 3, 25
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\ConfigurableMethod.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 8, 47
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Exception\BadMethodCallException.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 18
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Exception\CannotUseAddMethodsException.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 30
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Exception\CannotUseOnlyMethodsException.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 30
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Exception\ClassAlreadyExistsException.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 29
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Exception\ClassIsEnumerationException.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 29
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Exception\ClassIsFinalException.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 29
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Exception\ClassIsReadonlyException.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 29
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Exception\ConfigurableMethodsAlreadyInitializedException.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 18
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Exception\DuplicateMethodException.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 3, 36
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Exception\Exception.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 20
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Exception\IncompatibleReturnValueException.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 32
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Exception\InvalidMethodNameException.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 29
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Exception\MatchBuilderNotFoundException.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 29
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Exception\MatcherAlreadyRegisteredException.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 29
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Exception\MethodCannotBeConfiguredException.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 29
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Exception\MethodNameAlreadyConfiguredException.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 22
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Exception\MethodNameNotConfiguredException.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 22
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Exception\MethodParametersAlreadyConfiguredException.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 22
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Exception\OriginalConstructorInvocationRequiredException.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 22
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Exception\ReflectionException.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 20
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Exception\ReturnValueNotConfiguredException.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 30
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Exception\RuntimeException.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 18
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Exception\SoapExtensionNotAvailableException.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 2, 24
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Exception\UnknownClassException.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 29
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Exception\UnknownTraitException.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 29
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Exception\UnknownTypeException.php", "PHP", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 3, 29
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Generator.php", "PHP", 737, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 184, 151, 1072
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Invocation.php", "PHP", 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 40, 275
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\InvocationHandler.php", "PHP", 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 28, 173
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Matcher.php", "PHP", 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 38, 238
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\MethodNameConstraint.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 46
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\MockBuilder.php", "PHP", 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 153, 59, 424
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\MockClass.php", "PHP", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 10, 68
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\MockMethod.php", "PHP", 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 40, 309
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\MockMethodSet.php", "PHP", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 6, 46
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\MockObject.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 5, 28
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\MockTrait.php", "PHP", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 8, 52
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\MockType.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 2, 22
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Rule\AnyInvokedCount.php", "PHP", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 5, 33
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Rule\AnyParameters.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 5, 32
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Rule\InvocationOrder.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 9, 50
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Rule\InvokedAtLeastCount.php", "PHP", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 55
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Rule\InvokedAtLeastOnce.php", "PHP", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 6, 47
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Rule\InvokedAtMostCount.php", "PHP", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 55
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Rule\InvokedCount.php", "PHP", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 13, 88
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Rule\MethodName.php", "PHP", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 8, 58
"c:\xampp\htdocs\cscs\test\vendor\phpunit\phpunit\src\Framework\MockObject\Rule\Parameters.php", "PHP", 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 22, 150
